id,image_path,text,situation,modifier,model,score
13,image13-2.png,There are at least four cups in the boxes.,approximate,superlative,gpt,7
13,image13-2.png,There are at least four cups in the boxes.,approximate,superlative,gpt,7
13,image13-2.png,There are more than three cups in the boxes.,approximate,comparative,gpt,5
13,image13-2.png,There are more than three cups in the boxes.,approximate,comparative,gpt,7
13,image13-2.png,There are more than three cups in the boxes.,approximate,comparative,gpt,5
13,image13-2.png,There are more than three cups in the boxes.,approximate,comparative,gpt,5
13,image13-2.png,There are more than three cups in the boxes.,approximate,comparative,gpt,7
14,image14-1.png,There are four bowls in the boxes.,precise,bare,gpt,3
14,image14-1.png,There are four bowls in the boxes.,precise,bare,gpt,5
14,image14-1.png,There are four bowls in the boxes.,precise,bare,gpt,4
14,image14-1.png,There are four bowls in the boxes.,precise,bare,gpt,4
14,image14-1.png,There are four bowls in the boxes.,precise,bare,gpt,5
14,image14-1.png,There are at least four bowls in the boxes.,precise,superlative,gpt,7
14,image14-1.png,There are at least four bowls in the boxes.,precise,superlative,gpt,5
14,image14-1.png,There are at least four bowls in the boxes.,precise,superlative,gpt,6
14,image14-1.png,There are at least four bowls in the boxes.,precise,superlative,gpt,5
14,image14-1.png,There are at least four bowls in the boxes.,precise,superlative,gpt,5
14,image14-1.png,There are more than three bowls in the boxes.,precise,comparative,gpt,5
14,image14-1.png,There are more than three bowls in the boxes.,precise,comparative,gpt,5
14,image14-1.png,There are more than three bowls in the boxes.,precise,comparative,gpt,3
14,image14-1.png,There are more than three bowls in the boxes.,precise,comparative,gpt,3
14,image14-1.png,There are more than three bowls in the boxes.,precise,comparative,gpt,3
14,image14-2.png,There are four bowls in the boxes.,approximate,bare,gpt,3
14,image14-2.png,There are four bowls in the boxes.,approximate,bare,gpt,3
14,image14-2.png,There are four bowls in the boxes.,approximate,bare,gpt,3
14,image14-2.png,There are four bowls in the boxes.,approximate,bare,gpt,3
14,image14-2.png,There are four bowls in the boxes.,approximate,bare,gpt,3
14,image14-2.png,There are at least four bowls in the boxes.,approximate,superlative,gpt,5
14,image14-2.png,There are at least four bowls in the boxes.,approximate,superlative,gpt,4
14,image14-2.png,There are at least four bowls in the boxes.,approximate,superlative,gpt,4
14,image14-2.png,There are at least four bowls in the boxes.,approximate,superlative,gpt,6
14,image14-2.png,There are at least four bowls in the boxes.,approximate,superlative,gpt,5
14,image14-2.png,There are more than three bowls in the boxes.,approximate,comparative,gpt,5
14,image14-2.png,There are more than three bowls in the boxes.,approximate,comparative,gpt,7
14,image14-2.png,There are more than three bowls in the boxes.,approximate,comparative,gpt,4
14,image14-2.png,There are more than three bowls in the boxes.,approximate,comparative,gpt,5
14,image14-2.png,There are more than three bowls in the boxes.,approximate,comparative,gpt,5
15,image15-1.png,There are four oranges in the boxes.,precise,bare,gpt,4
15,image15-1.png,There are four oranges in the boxes.,precise,bare,gpt,4
15,image15-1.png,There are four oranges in the boxes.,precise,bare,gpt,3
15,image15-1.png,There are four oranges in the boxes.,precise,bare,gpt,4
15,image15-1.png,There are four oranges in the boxes.,precise,bare,gpt,4
15,image15-1.png,There are at least four oranges in the boxes.,precise,superlative,gpt,5
15,image15-1.png,There are at least four oranges in the boxes.,precise,superlative,gpt,4
15,image15-1.png,There are at least four oranges in the boxes.,precise,superlative,gpt,4
15,image15-1.png,There are at least four oranges in the boxes.,precise,superlative,gpt,3
15,image15-1.png,There are at least four oranges in the boxes.,precise,superlative,gpt,4
15,image15-1.png,There are more than three oranges in the boxes.,precise,comparative,gpt,3
15,image15-1.png,There are more than three oranges in the boxes.,precise,comparative,gpt,4
15,image15-1.png,There are more than three oranges in the boxes.,precise,comparative,gpt,4
15,image15-1.png,There are more than three oranges in the boxes.,precise,comparative,gpt,3
15,image15-1.png,There are more than three oranges in the boxes.,precise,comparative,gpt,3
15,image15-2.png,There are four oranges in the boxes.,approximate,bare,gpt,3
15,image15-2.png,There are four oranges in the boxes.,approximate,bare,gpt,3
15,image15-2.png,There are four oranges in the boxes.,approximate,bare,gpt,2
15,image15-2.png,There are four oranges in the boxes.,approximate,bare,gpt,3
15,image15-2.png,There are four oranges in the boxes.,approximate,bare,gpt,3
15,image15-2.png,There are at least four oranges in the boxes.,approximate,superlative,gpt,3
15,image15-2.png,There are at least four oranges in the boxes.,approximate,superlative,gpt,4
15,image15-2.png,There are at least four oranges in the boxes.,approximate,superlative,gpt,3
15,image15-2.png,There are at least four oranges in the boxes.,approximate,superlative,gpt,3
15,image15-2.png,There are at least four oranges in the boxes.,approximate,superlative,gpt,5
15,image15-2.png,There are more than three oranges in the boxes.,approximate,comparative,gpt,3
15,image15-2.png,There are more than three oranges in the boxes.,approximate,comparative,gpt,3
15,image15-2.png,There are more than three oranges in the boxes.,approximate,comparative,gpt,3
15,image15-2.png,There are more than three oranges in the boxes.,approximate,comparative,gpt,2
15,image15-2.png,There are more than three oranges in the boxes.,approximate,comparative,gpt,3
16,image16-1.png,There are four watermelons in the boxes.,precise,bare,gpt,3
16,image16-1.png,There are four watermelons in the boxes.,precise,bare,gpt,3
16,image16-1.png,There are four watermelons in the boxes.,precise,bare,gpt,3
16,image16-1.png,There are four watermelons in the boxes.,precise,bare,gpt,3
16,image16-1.png,There are four watermelons in the boxes.,precise,bare,gpt,3
16,image16-1.png,There are at least four watermelons in the boxes.,precise,superlative,gpt,3
16,image16-1.png,There are at least four watermelons in the boxes.,precise,superlative,gpt,3
16,image16-1.png,There are at least four watermelons in the boxes.,precise,superlative,gpt,3
16,image16-1.png,There are at least four watermelons in the boxes.,precise,superlative,gpt,5
16,image16-1.png,There are at least four watermelons in the boxes.,precise,superlative,gpt,3
16,image16-1.png,There are more than three watermelons in the boxes.,precise,comparative,gpt,3
16,image16-1.png,There are more than three watermelons in the boxes.,precise,comparative,gpt,3
16,image16-1.png,There are more than three watermelons in the boxes.,precise,comparative,gpt,3
16,image16-1.png,There are more than three watermelons in the boxes.,precise,comparative,gpt,3
16,image16-1.png,There are more than three watermelons in the boxes.,precise,comparative,gpt,3
16,image16-2.png,There are four watermelons in the boxes.,approximate,bare,gpt,4
16,image16-2.png,There are four watermelons in the boxes.,approximate,bare,gpt,3
16,image16-2.png,There are four watermelons in the boxes.,approximate,bare,gpt,3
16,image16-2.png,There are four watermelons in the boxes.,approximate,bare,gpt,5
16,image16-2.png,There are four watermelons in the boxes.,approximate,bare,gpt,3
16,image16-2.png,There are at least four watermelons in the boxes.,approximate,superlative,gpt,3
16,image16-2.png,There are at least four watermelons in the boxes.,approximate,superlative,gpt,3
16,image16-2.png,There are at least four watermelons in the boxes.,approximate,superlative,gpt,3
16,image16-2.png,There are at least four watermelons in the boxes.,approximate,superlative,gpt,3
16,image16-2.png,There are at least four watermelons in the boxes.,approximate,superlative,gpt,5
16,image16-2.png,There are more than three watermelons in the boxes.,approximate,comparative,gpt,3
16,image16-2.png,There are more than three watermelons in the boxes.,approximate,comparative,gpt,5
16,image16-2.png,There are more than three watermelons in the boxes.,approximate,comparative,gpt,3
16,image16-2.png,There are more than three watermelons in the boxes.,approximate,comparative,gpt,3
16,image16-2.png,There are more than three watermelons in the boxes.,approximate,comparative,gpt,5
17,image17-1.png,There are four lemons in the boxes.,precise,bare,gpt,5
17,image17-1.png,There are four lemons in the boxes.,precise,bare,gpt,7
17,image17-1.png,There are four lemons in the boxes.,precise,bare,gpt,5
17,image17-1.png,There are four lemons in the boxes.,precise,bare,gpt,4
17,image17-1.png,There are four lemons in the boxes.,precise,bare,gpt,4
17,image17-1.png,There are at least four lemons in the boxes.,precise,superlative,gpt,5
17,image17-1.png,There are at least four lemons in the boxes.,precise,superlative,gpt,7
17,image17-1.png,There are at least four lemons in the boxes.,precise,superlative,gpt,7
17,image17-1.png,There are at least four lemons in the boxes.,precise,superlative,gpt,4
17,image17-1.png,There are at least four lemons in the boxes.,precise,superlative,gpt,5
17,image17-1.png,There are more than three lemons in the boxes.,precise,comparative,gpt,3
17,image17-1.png,There are more than three lemons in the boxes.,precise,comparative,gpt,4
17,image17-1.png,There are more than three lemons in the boxes.,precise,comparative,gpt,3
17,image17-1.png,There are more than three lemons in the boxes.,precise,comparative,gpt,3
17,image17-1.png,There are more than three lemons in the boxes.,precise,comparative,gpt,4
17,image17-2.png,There are four lemons in the boxes.,approximate,bare,gpt,3
17,image17-2.png,There are four lemons in the boxes.,approximate,bare,gpt,3
17,image17-2.png,There are four lemons in the boxes.,approximate,bare,gpt,4
17,image17-2.png,There are four lemons in the boxes.,approximate,bare,gpt,3
17,image17-2.png,There are four lemons in the boxes.,approximate,bare,gpt,3
17,image17-2.png,There are at least four lemons in the boxes.,approximate,superlative,gpt,5
17,image17-2.png,There are at least four lemons in the boxes.,approximate,superlative,gpt,4
17,image17-2.png,There are at least four lemons in the boxes.,approximate,superlative,gpt,5
17,image17-2.png,There are at least four lemons in the boxes.,approximate,superlative,gpt,5
17,image17-2.png,There are at least four lemons in the boxes.,approximate,superlative,gpt,5
17,image17-2.png,There are more than three lemons in the boxes.,approximate,comparative,gpt,4
17,image17-2.png,There are more than three lemons in the boxes.,approximate,comparative,gpt,4
17,image17-2.png,There are more than three lemons in the boxes.,approximate,comparative,gpt,4
17,image17-2.png,There are more than three lemons in the boxes.,approximate,comparative,gpt,5
17,image17-2.png,There are more than three lemons in the boxes.,approximate,comparative,gpt,4
18,image18-1.png,There are four grapes in the boxes.,precise,bare,gpt,4
18,image18-1.png,There are four grapes in the boxes.,precise,bare,gpt,5
18,image18-1.png,There are four grapes in the boxes.,precise,bare,gpt,7
18,image18-1.png,There are four grapes in the boxes.,precise,bare,gpt,7
18,image18-1.png,There are four grapes in the boxes.,precise,bare,gpt,5
18,image18-1.png,There are at least four grapes in the boxes.,precise,superlative,gpt,7
18,image18-1.png,There are at least four grapes in the boxes.,precise,superlative,gpt,7
18,image18-1.png,There are at least four grapes in the boxes.,precise,superlative,gpt,7
18,image18-1.png,There are at least four grapes in the boxes.,precise,superlative,gpt,7
18,image18-1.png,There are at least four grapes in the boxes.,precise,superlative,gpt,7
18,image18-1.png,There are more than three grapes in the boxes.,precise,comparative,gpt,7
